Wall time,Step,Value
1602616693.4262497,42,0.43830013275146484
1602616693.9623284,45,0.4243583083152771
1602616701.0332296,71,0.4164443910121918
1602616707.9609454,94,0.37542322278022766
1602616727.9493914,167,0.46170371770858765
1602616744.993765,229,0.3901898264884949
1602616746.4779718,234,0.3427988290786743
1602616752.7928648,255,0.3518330752849579
1602616757.447642,273,0.3150308132171631
1602616767.9824543,308,0.3206190764904022
1602616768.5334916,310,0.32981958985328674
1602616770.8940256,318,0.3246605694293976
1602616811.1233375,474,0.2615927457809448
1602616827.9641,536,0.2798928916454315
1602616839.2638571,579,0.2798134386539459
1602616841.2833536,586,0.27625158429145813
1602616854.0612316,634,0.27929070591926575
1602616857.8843691,647,0.28220778703689575
1602616876.4620874,714,0.2654419541358948
1602616879.0558586,722,0.2700398862361908
1602616900.204454,802,0.24219802021980286
1602616901.3441331,808,0.2450525164604187
1602616908.7696505,836,0.2689776122570038
1602616947.5216663,971,0.2801182270050049
1602616959.5956967,1014,0.26506727933883667
1602616972.0328605,1066,0.27229440212249756
1602616983.296032,1104,0.2757084369659424
1602617005.6370244,1180,0.2705904245376587
1602617028.8169065,1261,0.26687154173851013
1602617043.8121195,1316,0.2693699300289154
1602617045.0719867,1319,0.2686567008495331
1602617049.6139562,1333,0.2743023931980133
1602617050.9675865,1337,0.27579644322395325
1602617063.110936,1385,0.264697790145874
1602617065.08144,1392,0.267320841550827
1602617077.095681,1436,0.2249956876039505
1602617084.070376,1466,0.23464582860469818
1602617106.8415527,1552,0.27451077103614807
1602617116.153649,1584,0.2659001648426056
1602617143.8242366,1691,0.1821356862783432
1602617155.5918517,1734,0.2642448842525482
1602617156.1832178,1737,0.20056436955928802
1602617183.9105825,1844,0.23992140591144562
1602617192.6866965,1877,0.2521539330482483
1602617202.4522862,1917,0.2243102639913559
1602617212.0523694,1947,0.25563082098960876
1602617237.3973756,2036,0.19252966344356537
1602617255.6204276,2096,0.19514600932598114
1602617283.7302732,2199,0.09078668802976608
1602617291.399385,2231,0.22308732569217682
1602617299.9774687,2262,0.20717979967594147
