Wall time,Step,Value
1602616693.4274068,42,0.5766369104385376
1602616693.9634123,45,0.5848214626312256
1602616701.0346146,71,0.5894608497619629
1602616707.9622135,94,0.6053240299224854
1602616727.950734,167,0.5762060880661011
1602616744.995281,229,0.6087239980697632
1602616746.4799957,234,0.6104166507720947
1602616752.7944887,255,0.5921474695205688
1602616757.4493225,273,0.5833333730697632
1602616767.9838066,308,0.5814951062202454
1602616768.5349777,310,0.5979167222976685
1602616770.8951354,318,0.5552083253860474
1602616811.1248202,474,0.5750000476837158
1602616827.965417,536,0.5699405074119568
1602616839.2657146,579,0.5618489980697632
1602616841.2848134,586,0.5895833969116211
1602616854.0626123,634,0.5666666626930237
1602616857.8858445,647,0.5893640518188477
1602616876.464644,714,0.6059027910232544
1602616879.0577395,722,0.5856481790542603
1602616900.206092,802,0.5520833730697632
1602616901.3452823,808,0.6284722089767456
1602616908.7719395,836,0.5872396230697632
1602616947.5230157,971,0.5910087823867798
1602616959.59709,1014,0.5856481790542603
1602616972.0348542,1066,0.5833333730697632
1602616983.2979877,1104,0.5784722566604614
1602617005.6384795,1180,0.5784722566604614
1602617028.818216,1261,0.5809295177459717
1602617043.8136647,1316,0.5871212482452393
1602617045.0734231,1319,0.5833333730697632
1602617049.6153593,1333,0.5807291865348816
1602617050.9688568,1337,0.5751096606254578
1602617063.1120741,1385,0.5776515007019043
1602617065.0826578,1392,0.58203125
1602617077.0973678,1436,0.5963541865348816
1602617084.0725753,1466,0.5877976417541504
1602617106.8434315,1552,0.5701754689216614
1602617116.1549408,1584,0.5873842239379883
1602617143.8257031,1691,0.5755208730697632
1602617155.5932589,1734,0.5786458253860474
1602617156.1854866,1737,0.5902777910232544
1602617183.9116747,1844,0.6013257503509521
1602617192.6881452,1877,0.5961538553237915
1602617202.4542494,1917,0.6145833730697632
1602617212.0537474,1947,0.5885416865348816
1602617237.399289,2036,0.5746527910232544
1602617255.6226275,2096,0.6086309552192688
1602617283.7317789,2199,0.6302083730697632
1602617291.4010193,2231,0.5681818723678589
1602617299.9786243,2262,0.550000011920929
1602617312.246462,2307,0.6062500476837158
1602617334.4226358,2389,0.5798611640930176
1602617347.7914305,2436,0.5902777910232544
1602617352.0830734,2453,0.5736607313156128
1602617352.5742147,2455,0.5891203284263611
1602617354.224507,2460,0.5949074029922485
1602617361.0999305,2485,0.5685763955116272
1602617361.4396496,2486,0.5881944894790649
1602617364.9100893,2498,0.5763888955116272
1602617366.0952313,2503,0.6232638955116272
1602617374.422231,2532,0.5647321939468384
1602617420.8499262,2685,0.5555555820465088
1602617436.066575,2740,0.6187500953674316
1602617503.3178258,2967,0.5925925970077515
1602617525.1368103,3038,0.5717592239379883
1602617525.8640501,3041,0.5703125
1602617558.9987848,3161,0.5833333730697632
1602617579.5828226,3230,0.5859375
1602617584.5901222,3246,0.5347222089767456
1602617584.7632508,3247,0.5781250596046448
1602617598.8098674,3305,0.5833333730697632
1602617646.5574782,3480,0.6018518209457397
1602617682.9183195,3618,0.5544871687889099
1602617683.2923415,3620,0.5395833253860474
1602617696.5345206,3670,0.570684552192688
1602617717.8857124,3741,0.59375
1602617740.5167508,3814,0.5694444179534912
1602617742.486661,3821,0.5989583730697632
1602617773.9232194,3928,0.5784314274787903
1602617781.9702258,3956,0.589062511920929
1602617804.7570128,4036,0.5854166746139526
1602617820.2546258,4098,0.5994318723678589
1602617847.6502092,4196,0.6072916984558105
1602617857.3131456,4232,0.5874999761581421
1602617882.6316323,4317,0.573863685131073
1602617906.517211,4400,0.5734649300575256
1602617931.492736,4492,0.625
1602617936.2209582,4509,0.5902777910232544
1602617978.8169272,4664,0.5798611044883728
1602617979.745918,4668,0.6145833730697632
1602617981.9804418,4676,0.5802083611488342
1602618012.3983855,4788,0.59375
1602618016.1860747,4802,0.5558035969734192
1602618026.5478485,4840,0.5956439971923828
1602618040.3751369,4894,0.5875000357627869
1602618061.2772813,4971,0.5729166865348816
1602618085.720327,5052,0.5826388597488403
1602618101.2664444,5106,0.6145833730697632
1602618110.2070608,5134,0.5902777910232544
1602618168.8424551,5345,0.5815972089767456
1602618172.8214984,5359,0.5989583730697632
1602618190.582103,5420,0.5920138955116272
1602618226.2970471,5549,0.5911458730697632
1602618263.2412515,5679,0.5651041865348816
1602618275.39596,5723,0.5697916746139526
1602618297.8489165,5808,0.5954861044883728
1602618312.3531363,5864,0.5791666507720947
1602618313.795815,5871,0.6084558963775635
1602618321.8869853,5907,0.5755208730697632
1602618345.754716,5990,0.5885416865348816
1602618381.9452114,6131,0.5729166865348816
1602618400.32749,6200,0.5804924964904785
1602618407.0805163,6219,0.5895833969116211
1602618425.4814522,6289,0.5972222089767456
1602618431.3207555,6312,0.6041666269302368
1602618447.8876367,6376,0.5873397588729858
1602618488.4148471,6520,0.57421875
1602618505.2200167,6574,0.5857843160629272
1602618513.2752147,6603,0.581250011920929
1602618538.2759323,6696,0.5954861044883728
1602618539.3728006,6699,0.59375
1602618542.0787957,6711,0.578125
1602618580.2308664,6854,0.5694444179534912
1602618612.6912696,6966,0.5868055820465088
1602618654.6950097,7114,0.5758928656578064
1602618666.2631335,7155,0.5949074029922485
1602618707.9536183,7311,0.5746527910232544
1602618727.5647454,7382,0.6018518209457397
1602618747.4562619,7450,0.6302083730697632
1602618750.360836,7460,0.5758928656578064
1602618751.082293,7463,0.5833333730697632
1602618755.0885482,7478,0.6041666269302368
1602618762.9014518,7511,0.6354166269302368
1602618812.989334,7693,0.5572916865348816
1602618838.1571052,7788,0.57421875
1602618841.3247662,7798,0.5852272510528564
1602618852.4430149,7833,0.6010416746139526
1602618894.3794663,7991,0.5572917461395264
1602618915.4749217,8066,0.578125
1602618946.4027336,8180,0.5826823115348816
1602618957.6267822,8221,0.5763888955116272
1602618999.9649584,8363,0.5984375476837158
1602619001.0461164,8368,0.5859375
1602619003.8476791,8377,0.5804924368858337
1602619028.5396209,8470,0.5861742496490479
1602619036.1775808,8498,0.5717592835426331
1602619039.184936,8508,0.5814393758773804
1602619065.308536,8601,0.5714285373687744
1602619075.8578153,8635,0.6117424368858337
1602619140.2809205,8878,0.574999988079071
1602619146.657659,8907,0.6023284196853638
1602619152.2667449,8928,0.5729166865348816
1602619153.9508657,8935,0.625
1602619170.400073,8993,0.5930989980697632
1602619243.3582869,9260,0.5879629850387573
1602619259.0854065,9316,0.6145833730697632
1602619269.178348,9348,0.5989583134651184
1602619291.279048,9435,0.5773809552192688
1602619300.685398,9468,0.5793269872665405
1602619326.4033935,9554,0.603219747543335
1602619329.5094633,9567,0.5868055820465088
1602619351.5125947,9657,0.5902777910232544
1602619357.8093903,9680,0.5930989980697632
1602619361.2019925,9698,0.6067708730697632
1602619399.9139652,9843,0.5833333730697632
1602619415.2049258,9907,0.5694444179534912
1602619462.038078,10084,0.5625
1602619513.9822068,10276,0.6104167103767395
1602619515.9414454,10283,0.59375
1602619546.9555337,10399,0.6416667103767395
1602619566.3079524,10479,0.5833333730697632
1602619578.401194,10522,0.5949074029922485
1602619600.706497,10607,0.59375
1602619608.4775958,10638,0.5899621248245239
1602619613.130488,10654,0.6229166984558105
1602619627.3116279,10711,0.59765625
1602619638.9796593,10757,0.580592155456543
1602619639.1071,10758,0.5651041865348816
1602619644.7906551,10780,0.5461309552192688
1602619659.0806823,10841,0.6015625
1602619661.6355257,10850,0.6015625
1602619677.052379,10902,0.5694444179534912
1602619677.850145,10905,0.55859375
1602619687.9305394,10943,0.5921474695205688
1602619693.5508368,10966,0.5533854365348816
1602619696.0127118,10974,0.5911458730697632
1602619708.8727183,11020,0.5787037014961243
1602619729.6417046,11102,0.5729166865348816
1602619734.6963875,11121,0.5945512652397156
1602619754.4408407,11198,0.5798611044883728
1602619769.0128958,11260,0.5642361044883728
1602619810.0157177,11419,0.5572916865348816
1602619825.2583654,11472,0.578125
1602619830.064936,11492,0.5833333134651184
1602619838.5448034,11523,0.6354166865348816
1602619840.5978422,11532,0.6145833730697632
1602619848.233217,11566,0.59375
1602619870.2461636,11648,0.5807291865348816
1602619880.89345,11685,0.5961538553237915
1602619899.5923,11759,0.6215277910232544
1602619931.1347451,11873,0.5929487347602844
1602619954.901149,11969,0.6034226417541504
