Wall time,Step,Value
1602616693.4294116,42,0.21911166608333588
1602616693.964851,45,0.19865231215953827
1602616701.0396981,71,0.2377803474664688
1602616707.9652045,94,0.3169861435890198
1602616727.9527156,167,0.2801160514354706
1602616745.0000443,229,0.3120464086532593
1602616746.488828,234,0.12265165150165558
1602616752.8018415,255,0.21506953239440918
1602616757.4519203,273,0.06324212998151779
1602616767.9894903,308,0.10698037594556808
1602616768.540825,310,0.07392323017120361
1602616770.896283,318,0.06047201529145241
1602616811.1263082,474,0.100960873067379
1602616827.969752,536,0.07481303811073303
1602616839.271817,579,0.08346360176801682
1602616841.291637,586,0.059893280267715454
1602616854.0676405,634,0.07091066241264343
1602616857.8928177,647,0.04533437639474869
1602616876.4724395,714,0.04597286880016327
1602616879.0643303,722,0.025242991745471954
1602616900.212669,802,0.04150543361902237
1602616901.3467937,808,0.05342720448970795
1602616908.7801094,836,0.041893016546964645
1602616947.527927,971,0.0670393705368042
1602616959.6013098,1014,0.05953320115804672
1602616972.0425003,1066,0.10153280198574066
1602616983.3046176,1104,0.12856392562389374
1602617005.645236,1180,0.08214549720287323
1602617028.822073,1261,0.13410425186157227
1602617043.8199255,1316,0.09699872136116028
1602617045.0799792,1319,0.11175763607025146
1602617049.6203363,1333,0.13918781280517578
1602617050.9719942,1337,0.13076667487621307
1602617063.1135232,1385,0.12032393366098404
1602617065.084168,1392,0.12189804762601852
1602617077.1040695,1436,0.10540676862001419
1602617084.0808127,1466,0.13836875557899475
1602617106.8495166,1552,0.16356880962848663
1602617116.158261,1584,0.14925791323184967
1602617143.8305283,1691,0.1106991246342659
1602617155.5983152,1734,0.16319598257541656
1602617156.1924605,1737,0.1256200224161148
1602617183.9127445,1844,0.15982484817504883
1602617192.6938515,1877,0.1725131869316101
1602617202.4606717,1917,0.16017891466617584
1602617212.0593233,1947,0.1871274709701538
1602617237.4068806,2036,0.12987427413463593
1602617255.630518,2096,0.14308136701583862
1602617283.7341185,2199,0.1094411090016365
1602617291.4060543,2231,0.12487323582172394
1602617299.9798625,2262,0.1441362500190735
1602617312.248246,2307,0.12966080009937286
1602617334.4261603,2389,0.1005619615316391
1602617347.797917,2436,0.10942787677049637
1602617352.0912774,2453,0.12484784424304962
1602617352.5783625,2455,0.13485580682754517
1602617354.2262385,2460,0.12803687155246735
1602617361.1027372,2485,0.13266028463840485
1602617361.443924,2486,0.13273169100284576
1602617364.9120665,2498,0.12978027760982513
1602617366.1024554,2503,0.12589702010154724
1602617374.4249263,2532,0.1293218731880188
1602617420.8559773,2685,0.13137173652648926
1602617436.0746033,2740,0.09518689662218094
1602617503.325428,2967,0.08631488680839539
1602617525.1436749,3038,0.09086304157972336
1602617525.871452,3041,0.1046195700764656
1602617559.003682,3161,0.07940544188022614
1602617579.5904853,3230,0.08956526219844818
1602617584.5946786,3246,0.08630282431840897
1602617584.765668,3247,0.08694639056921005
1602617598.8125608,3305,0.07349301129579544
1602617646.5598507,3480,0.11258537322282791
1602617682.920894,3618,0.08336154371500015
1602617683.296722,3620,0.12481382489204407
